,movieId,title,genres,year
10437,37785,"Anderson Tapes, The",Crime|Drama|Thriller,1971
10438,37824,Born to Fight (Kerd ma lui),Action|Adventure|Crime|Thriller,2004
10439,37830,Final Fantasy VII: Advent Children,Action|Adventure|Animation|Fantasy|Sci-Fi,2004
10440,37837,Côte d'Azur (Crustacés et coquillages),Comedy|Musical|Romance,2005
10441,37844,Roll Bounce,Comedy|Drama|Romance,2005
10442,37846,Daltry Calhoun,Comedy|Drama,2005
10443,37853,Into the Blue,Action|Adventure|Crime|Thriller,2005
10444,37855,"Prize Winner of Defiance Ohio, The",Drama,2005
10445,37857,MirrorMask,Adventure|Children|Drama|Fantasy,2005
10446,37949,Kwik Stop,Comedy|Drama|Romance,2001
10447,37955,Innocence,Drama|Fantasy|Mystery,2004
10448,37957,4,Drama,2005
10449,37960,Book of Love,Comedy|Drama,2004
10450,37967,American Yakuza,Action|Drama|Thriller,1993
10451,37976,"Flowers of St. Francis (Francesco, giullare di Dio)",Drama,1950
10452,37982,Madhouse,Horror|Thriller,2004
10453,38001,Man to Man,Drama,2005
10454,38004,Münchhausen,Adventure|Comedy|Fantasy,1943
10455,38036,Medea,Drama,1988
10456,38038,Wallace & Gromit in The Curse of the Were-Rabbit,Adventure|Animation|Children|Comedy,2005
10457,38046,Seven Swords (Chat gim),Action|Drama,2005
10458,38061,Kiss Kiss Bang Bang,Comedy|Crime|Mystery|Thriller,2005
10459,38086,Wishing Stairs (Yeogo goedam 3: Yeowoo gyedan),Drama|Horror,2003
10460,38095,"Bittersweet Life, A (Dalkomhan insaeng)",Action|Crime|Drama,2005
10461,38097,Dumplings (Gaau ji),Drama|Horror|Thriller,2004
10462,38159,"Short Film About Love, A (Krótki film o milosci)",Drama|Romance,1988
10463,38164,"All This, and Heaven Too",Drama|Romance,1940
10464,38188,Bubble,Crime|Drama|Mystery,2006
10465,38198,Darwin's Nightmare,Documentary,2004
10466,38294,Beowulf & Grendel,Action|Adventure|Drama|Fantasy,2005
10467,38304,No Direction Home: Bob Dylan,Documentary,2005
10468,38320,Valerie and Her Week of Wonders (Valerie a týden divu),Adventure|Drama|Fantasy,1970
10469,38376,Everybody's Fine (Stanno tutti bene),Comedy|Drama,1990
10470,38384,Hail the Conquering Hero,Comedy,1944
10471,38388,Goal! The Dream Begins (Goal!),Drama,2005
10472,38435,Forty Shades of Blue,Drama,2005
10473,38473,Touch the Sound: A Sound Journey with Evelyn Glennie,Documentary,2004
10474,38499,Angels in America,Drama|Fantasy,2003
10475,38538,Speak,Drama,2004
10476,38583,"Wraith, The",Action|Horror|Sci-Fi|Thriller,1986
10477,38600,Factotum,Drama,2005
10478,38656,Sweet Movie,Comedy|Drama,1974
10479,38688,By Dawn's Early Light,Action|Drama|Thriller,1990
10480,38701,Don't Come Knocking,Drama|Western,2005
10481,38713,Bullets or Ballots,Crime|Drama|Thriller,1936
10482,38798,In Her Shoes,Comedy|Drama,2005
10483,38824,Mother of Mine (Äideistä parhain),Drama,2005
10484,38839,"Ketchup Effect, The (Hip Hip Hora!)",Drama,2004
10485,38843,55 Days at Peking,Drama|War,1963
10486,38849,Dead & Breakfast,Comedy|Horror|Musical,2004
10487,38867,Freeze Frame,Crime|Drama|Thriller,2004
10488,38881,Punishment Park,Drama|Thriller,1971
10489,38884,"Mating Game, The",Comedy|Romance,1959
10490,38886,"Squid and the Whale, The",Comedy|Drama,2005
10491,38992,Two for the Money,Drama,2005
10492,38994,Separate Lies,Drama|Romance|Thriller,2005
10493,39048,Fjorton suger,Drama|Romance,2004
10494,39052,Star Wreck: In the Pirkinning,Action|Comedy|Sci-Fi,2005
10495,39075,Evelyn Prentice,Drama|Mystery|Romance,1934
10496,39183,Brokeback Mountain,Drama|Romance,2005
10497,39191,Blue Vinyl,Documentary,2002
10498,39231,Elizabethtown,Comedy|Drama|Romance,2005
10499,39234,North Country,Drama,2005
10500,39244,Leila,Drama|Romance,1996
10501,39292,"Good Night, and Good Luck.",Crime|Drama,2005
10502,39305,Li'l Abner,Comedy|Musical,1959
10503,39307,Dreamer: Inspired by a True Story,Children|Drama,2005
10504,39364,"Profession of Arms, The (Il mestiere delle armi)",Adventure|Drama|War,2001
10505,39369,Detective Story,Crime|Drama|Film-Noir,1951
10506,39381,"Proposition, The",Crime|Drama|Western,2005
10507,39390,"Gospel, The",Drama,2005
10508,39394,Dandelion,Drama,2004
10509,39398,C.S.A.: The Confederate States of America,Comedy|Drama,2004
10510,39400,"Fog, The",Action|Horror|Mystery|Thriller,2005
10511,39402,Loggerheads,Drama,2005
10512,39408,Left Behind: World at War,Drama,2005
10513,39410,Protocols of Zion,Documentary,2005
10514,39412,Living 'til the End,Drama,2005
10515,39414,Shopgirl,Comedy|Drama|Romance,2005
10516,39416,Kids in America,Comedy|Drama,2005
10517,39419,Where the Truth Lies,Drama|Thriller,2005
10518,39421,After School Special (a.k.a. Barely Legal),Comedy,2003
10519,39425,Emmanuel's Gift,Documentary,2005
10520,39427,Stay,Thriller,2005
10521,39429,Confess,Drama|Thriller,2005
10522,39435,"Legend of Zorro, The",Action|Adventure|Drama|Western,2005
10523,39439,God's Sandbox (Tahara),Drama,2002
10524,39441,New York Doll,Documentary,2005
10525,39444,"Weather Man, The",Comedy|Drama,2005
10526,39446,Saw II,Horror|Thriller,2005
10527,39449,Prime,Comedy|Drama|Romance,2005
10528,39474,One Wonderful Sunday (Subarashiki nichiyobi),Drama|Romance,1947
10529,39481,Will Success Spoil Rock Hunter?,Comedy|Romance,1957
10530,39516,Don't Move (Non ti muovere),Drama,2004
10531,39524,"3 Rooms of Melancholia, The (Melancholian 3 huonetta)",Documentary,2004
10532,39529,"Race for Your Life, Charlie Brown",Adventure|Animation|Children,1977
10533,39615,Jerusalem,Drama,1996
10534,39659,Teorema,Drama,1968
10535,39703,Little Fish,Crime|Drama|Romance|Thriller,2005
10536,39715,American Pie Presents: Band Camp (American Pie 4: Band Camp),Comedy,2005
10537,39731,Champion,Drama|Film-Noir|Romance,1949
10538,39740,Requiem for a Vampire (Vierges et vampires),Horror,1971
10539,39768,Life is a Miracle (Zivot je cudo),Comedy|Drama|Musical|Romance|War,2004
10540,39777,Tarzan the Ape Man,Action|Adventure,1932
10541,39779,Tarzan and His Mate,Action|Adventure,1934
10542,39786,Midnight Lace,Mystery|Thriller,1960
10543,39796,Empire of the Wolves (L'empire des loups),Action|Drama|Thriller,2005
10544,39801,"Great Yokai War, The (Yôkai daisensô)",Adventure|Comedy|Fantasy|Horror,2005
10545,39818,"Swindle, The (Bidone, Il)",Drama,1955
10546,39824,Mahogany,Drama|Romance,1975
10547,39857,Nordkraft,Crime|Drama|Romance,2005
10548,39869,Manderlay,Drama,2005
10549,39876,Week-End in Havana,Comedy|Musical|Romance,1941
10550,39886,Nine Lives,Drama,2005
10551,39896,South Central,Action|Crime|Drama,1992
10552,39931,Damnation Alley,Drama|Sci-Fi|Thriller,1977
10553,39934,"Bridges at Toko-Ri, The",Drama|Romance|War,1954
10554,39941,"Love on the Run (Amour en fuite, L')",Comedy|Drama|Romance,1979
10555,40010,Duck Season (Temporada de patos),Comedy,2004
10556,40015,Aprile,Comedy,1998
10557,40033,"Adventures of Prince Achmed, The (Abenteuer des Prinzen Achmed, Die)",Adventure|Animation|Fantasy|Romance,1926
10558,40111,"Gore Gore Girls, The",Comedy|Horror|Mystery,1972
10559,40148,Revolver,Crime|Drama|Thriller,2005
10560,40226,Wild Zero,Action|Comedy|Horror|Romance|Sci-Fi,2000
10561,40275,Everything Put Together,Drama,2000
10562,40278,Jarhead,Action|Drama|War,2005
10563,40291,Siblings,Comedy,2004
10564,40337,Holy Guests (Ha-Ushpizin),Drama,2004
10565,40339,Chicken Little,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2005
10566,40342,Romance & Cigarettes,Comedy|Drama|Musical|Romance,2005
10567,40404,Al otro lado,Drama,2004
10568,40412,Dead Man's Shoes,Crime|Thriller,2004
10569,40414,Joyeux Noël (Merry Christmas),Drama|War,2005
10570,40422,"Count Dracula (Nachts, wenn Dracula erwacht)",Horror|Mystery,1970
10571,40425,Brides of Dracula,Horror,1960
10572,40436,"Stratton Story, The",Drama|Romance,1949
10573,40457,"House That Dripped Blood, The",Horror|Mystery,1971
10574,40465,Island of the Burning Damned (Night of the Big Heat),Horror|Mystery|Sci-Fi|Thriller,1967
10575,40467,"Gorgon, The",Fantasy|Horror|Mystery,1964
10576,40478,Night of the Lepus,Horror|Sci-Fi|Thriller,1972
10577,40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö)",Comedy|Drama,1990
10578,40494,Zombie and the Ghost Train (Zombie ja Kummitusjuna),Comedy|Drama,1991
10579,40559,Highball,Comedy|Drama,1997
10580,40574,Get Rich or Die Tryin',Action|Crime|Drama,2005
10581,40578,Sword of the Beast (Kedamono no ken),Action|Drama,1965
10582,40581,Just Friends,Comedy|Romance,2005
10583,40583,Syriana,Drama|Thriller,2005
10584,40586,Calamari Union,Comedy,1985
10585,40589,"Best Intentions, The (Den goda viljan)",Drama|Romance,1992
10586,40591,"Bohemian Life, The (La vie de bohème)",Comedy|Drama,1992
10587,40597,One-Way Ticket to Mombasa (Menolippu Mombasaan),Comedy|Drama,2002
10588,40614,Derailed,Drama|Thriller,2005
10589,40617,Creep,Horror|Thriller,2004
10590,40629,Pride & Prejudice,Drama|Romance,2005
10591,40679,Keep Your Distance,Drama|Mystery|Romance,2005
10592,40681,Edison Force (a.k.a. Edison),Crime|Drama|Thriller,2005
10593,40697,Babylon 5,Sci-Fi,
10594,40699,Hi-Life,Comedy|Romance,1998
10595,40723,Wolf Creek,Crime|Horror|Thriller,2005
10596,40732,"Descent, The",Adventure|Drama|Horror|Thriller,2005
10597,40738,Summer Interlude (Sommarlek),Drama|Romance,1951
10598,40752,Takeshis',Comedy|Drama,2005
10599,40755,Forty Guns,Drama|Western,1957
10600,40815,Harry Potter and the Goblet of Fire,Adventure|Fantasy|Thriller|IMAX,2005
10601,40817,Dinner with Friends,Comedy|Drama,2001
10602,40819,Walk the Line,Drama|Musical|Romance,2005
10603,40826,Rent,Drama|Musical|Romance,2005
10604,40828,"Story of Floating Weeds, A (Ukikusa monogatari)",Drama,1934
10605,40831,My Mother's Smile (a.k.a. The Religion Hour) (L'ora di religione) (Il sorriso di mia madre),Drama,2002
10606,40833,"Fists in the Pocket (Pugni in tasca, I)",Drama,1965
10607,40851,Zathura,Action|Adventure|Children|Fantasy,2005
10608,40870,C.R.A.Z.Y.,Drama,2005
10609,40887,Lonesome Jim,Drama|Romance,2005
10610,40898,Our Vines Have Tender Grapes,Drama,1945
10611,40946,Sarah Silverman: Jesus Is Magic,Comedy|Musical,2005
10612,40952,Bee Season,Drama,2005
10613,40955,Breakfast on Pluto,Comedy|Drama,2005
10614,40959,"Ice Harvest, The",Action|Comedy|Crime|Thriller,2005
10615,40962,"Yours, Mine and Ours",Comedy|Romance,2005
10616,40964,In the Mix,Comedy|Crime|Romance,2005
10617,40966,"Libertine, The",Drama,2004
10618,40969,First Descent,Documentary,2005
10619,40973,"Wild Geese, The",Action|Adventure|Drama|War,1978
10620,40988,Hondo,Western,1953
10621,41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')",Crime|Horror|Mystery|Thriller,1970
10622,41025,"Good Woman, A",Comedy|Drama|Romance,2004
10623,41058,Gate of Flesh (Nikutai no mon),Drama,1964
10624,41094,Brides (Nyfes),Drama|Romance,2004
10625,41104,"Evil of Frankenstein, The",Horror,1964
10626,41126,"Clockmaker of St. Paul, The (L'horloger de Saint-Paul)",Crime|Drama,1974
10627,41130,Welcome to the Roses (Bienvenue chez les Rozes),Comedy,2003
10628,41136,"Driver, The",Action|Crime|Film-Noir,1978
10629,41212,Mondovino,Documentary,2004
10630,41226,Sounder,Drama,1972
10631,41285,Match Point,Crime|Drama|Romance,2005
10632,41336,Nazarin (Nazarín),Drama,1959
10633,41353,Ziegfeld Follies,Comedy|Musical,1945
10634,41402,Lorna,Drama,1964
10635,41411,"Deep, The",Adventure|Horror|Mystery|Thriller,1977
10636,41425,"Dying Gaul, The",Drama|Romance,2005
10637,41434,After Innocence,Crime|Documentary,2005
10638,41499,"Citadel, The",Drama,1938
10639,41518,Beyond the Gates of Splendor,Documentary,2002
10640,41523,"Southern Yankee, A",Comedy|War|Western,1948
10641,41527,Paradise Now,Crime|Drama|Thriller|War,2005
10642,41564,"Kid & I, The",Comedy,2005
10643,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Adventure|Children|Fantasy,2005
10644,41569,King Kong,Action|Adventure|Drama|Fantasy|Thriller,2005
10645,41571,Memoirs of a Geisha,Drama|Romance,2005
10646,41573,"Family Stone, The",Comedy|Drama|Romance,2005
10647,41575,"Promise, The (Wu ji)",Action|Drama|Fantasy,2005
10648,41585,Kiss of Death,Crime|Drama|Film-Noir,1947
10649,41596,Where Were You When the Lights Went Out?,Comedy,1968
10650,41602,Balseros (Cuban Rafters),Documentary,2002
10651,41617,Havoc,Crime|Drama|Romance,2005
10652,41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu),Action|Drama,1967
10653,41644,Dog Nail Clipper (Koirankynnenleikkaaja),Drama,2004
10654,41650,Mother India,Drama|Musical,1957
10655,41688,Cowards Bend the Knee (a.k.a. The Blue Hands),Drama|Romance,2003
10656,41691,"Generation, A (Pokolenie)",Drama|War,1955
10657,41699,"Ivan the Terrible, Part Two (Ivan Groznyy II: Boyarsky zagovor)",Drama,1958
10658,41704,"Shaft, The (a.k.a. Down)",Action|Horror|Mystery|Sci-Fi,2001
10659,41706,"Loveless, The (Breakdown)",Drama,1981
10660,41712,"Room for Romeo Brass, A",Comedy|Drama,1999
10661,41714,Dona Flor and Her Two Husbands (Dona Flor e Seus Dois Maridos),Comedy,1976
10662,41716,"Matador, The",Comedy|Drama|Thriller,2005
10663,41721,Look Both Ways,Drama|Romance,2005
10664,41724,Wal-Mart: The High Cost of Low Price,Documentary,2005
10665,41736,7 Seconds,Action|Crime|Thriller,2005
10666,41753,8 Million Ways to Die,Action|Adventure|Crime|Thriller,1986
10667,41762,Beyond the Forest,Drama|Film-Noir|Thriller,1949
10668,41767,Phffft,Comedy|Romance,1954
10669,41769,Mozart and the Whale,Comedy|Drama|Romance,2005
10670,41792,"Organization, The",Crime|Drama|Thriller,1971
10671,41810,Cinderella Liberty,Drama|Romance,1973
10672,41812,Knute Rockne All American,Drama,1940
10673,41815,"Scene at the Sea, A (Ano natsu, ichiban shizukana umi)",Comedy|Romance,1991
10674,41820,Birdcage Inn (Paran daemun),Drama,1998
10675,41822,Real Fiction (Shilje sanghwang),Crime|Drama,2000
10676,41824,Address Unknown (Suchwiin bulmyeong),Drama|War,2001
10677,41828,Don't Look Now: We're Being Shot At (La grande vadrouille),Comedy|War,1966
10678,41831,They Died with Their Boots On,Drama|Romance|War|Western,1941
10679,41863,"Three Burials of Melquiades Estrada, The",Adventure|Crime|Drama,2006
10680,41880,House of Strangers,Drama|Film-Noir,1949
10681,41889,Lili,Drama|Musical|Romance,1953
10682,41912,Slim Susie (Smala Sussie),Comedy|Crime|Mystery,2003
10683,41914,Executive Protection (Livvakterna),Action|Thriller,2001
10684,41941,"Aura, The (Aura, El)",Crime|Drama|Thriller,2005
10685,41974,"Ambushers, The",Comedy|Sci-Fi|Thriller,1967
10686,41980,Day of Anger (I giorni dell'ira),Western,1967
10687,41997,Munich,Action|Crime|Drama|Thriller,2005
10688,42002,"Producers, The",Comedy|Musical,2005
10689,42004,Transamerica,Adventure|Comedy|Drama,2005
10690,42007,Rumor Has It...,Comedy|Drama|Romance,2005
10691,42009,Cheaper by the Dozen 2,Adventure|Comedy,2005
10692,42011,Fun with Dick and Jane,Comedy|Crime,2005
10693,42013,"Ringer, The",Comedy,2005
10694,42015,Casanova,Action|Adventure|Comedy|Drama|Romance,2005
10695,42018,Mrs. Henderson Presents,Comedy|Drama,2005
10696,42021,"White Countess, The",Drama,2005
10697,42053,Dirty Love,Comedy|Romance,2005
10698,42094,"Spirit of the Beehive, The (Espíritu de la colmena, El)",Drama|Horror|Mystery,1973
10699,42150,Abouna,Drama,2002
10700,42152,Interrogation (Przesluchanie),Crime|Drama|Thriller,1989
10701,42163,Richard Pryor: Live in Concert,Comedy|Documentary,1979
10702,42172,Kevin & Perry Go Large,Comedy,2000
10703,42176,"Ear, The (Ucho)",Drama|Thriller,1970
10704,42189,"Debutantes, Los",Crime|Drama|Thriller,2003
10705,42191,Luxo Jr.,Animation|Children,1986
10706,42197,Keeping Mum,Comedy|Crime,2005
10707,42208,Paheli,Drama|Fantasy|Musical|Romance,2005
10708,42213,"Goodnight, Mister Tom",Drama,1999
10709,42217,Late Spring (Banshun),Drama,1949
10710,42285,"Dentist, The",Horror|Thriller,1996
10711,42312,"Personal History, Adventures, Experience, & Observation of David Copperfield the Younger, The (a.k.a. David Copperfield)",Adventure|Drama|Romance,1935
10712,42335,Familia,Comedy,1996
10713,42341,How to Irritate People,Comedy,1969
10714,42351,Threads,Drama|Sci-Fi|War,1984
10715,42385,Yamakasi - Les samouraïs des temps modernes,Action|Crime|Drama,2001
10716,42393,Love's Enduring Promise,Drama|Romance,2004
10717,42407,After Image (Seeing in the Dark),Drama|Thriller,2001
10718,42413,After Midnight,Horror|Thriller,1989
10719,42418,"New World, The",Adventure|Drama|Romance,2005
10720,42422,Voices of a Distant Star (Hoshi no koe),Animation|Drama|Romance|Sci-Fi,2003
10721,42491,"When You Comin' Back, Red Ryder?",Drama,1979
10722,42518,Christmas in Connecticut,Comedy|Romance,1945
10723,42543,She,Adventure|Fantasy|Romance,1935
10724,42546,Passport to Pimlico,Comedy,1949
10725,42548,Whisky Galore,Comedy|Crime,1949
10726,42550,A Run for Your Money,Comedy,1949
10727,42553,"Master of Ballantrae, The",Adventure,1953
10728,42556,7 Faces of Dr. Lao,Fantasy|Mystery|Western,1964
10729,42559,Samurai Assassin (Samurai),Action|Adventure|Drama,1965
10730,42562,Lies My Father Told Me,Children|Drama,1975
10731,42584,We All Loved Each Other So Much (C'eravamo tanto amati),Comedy|Drama,1974
10732,42591,A.K.,Documentary,1985
10733,42602,"Boys of Baraka, The",Documentary,2005
10734,42629,Tartuffe (Herr Tartüff),Drama,1925
10735,42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi),Crime|Drama|Mystery|Thriller,2005
10736,42634,Boys Don't Cry (Chlopaki nie placza),Comedy,2000
10737,42636,Superproduction (Superprodukcja),Comedy,2003
10738,42638,Grand Theft Parsons,Comedy|Drama,2003
10739,42659,Devil's Pond,Drama|Thriller,2003
10740,42661,"Cross of Lorraine, The",Drama|War,1943
10741,42677,"Cutting Edge: The Magic of Movie Editing, The",Documentary,2004
10742,42679,"Quiller Memorandum, The",Action|Drama|Mystery|Thriller,1966
10743,42681,49th Parallel,Adventure|Drama|Thriller|War,1941
10744,42698,Yesterday,Drama,2004
10745,42705,Penelope,Comedy|Crime,1966
10746,42710,Ted Bundy,Crime|Drama|Thriller,2002
10747,42718,District 13 (Banlieue 13),Action|Crime|Sci-Fi,2004
10748,42721,BloodRayne,Action|Fantasy,2005
10749,42723,Hostel,Horror,2005
10750,42725,Grandma's Boy,Comedy,2006
10751,42728,Tristan & Isolde,Drama|Romance,2006
10752,42730,Glory Road,Drama,2006
10753,42732,Last Holiday,Comedy,2006
10754,42734,Hoodwinked!,Animation|Children|Comedy,2005
10755,42736,April's Shower,Comedy|Romance,2003
10756,42738,Underworld: Evolution,Action|Fantasy|Horror,2006
10757,42740,Looking for Comedy in the Muslim World,Comedy,2005
10758,42761,Casper Meets Wendy,Adventure|Children|Comedy|Fantasy,1998
10759,42763,Hell Drivers,Drama,1957
10760,42783,Shadows of Our Forgotten Ancestors (Tini zabutykh predkiv),Drama|Romance,1964
10761,42794,Buried Alive,Film-Noir|Horror|Thriller,1990
10762,42856,Seance (Kôrei),Drama|Horror|Thriller,2000
10763,42886,Hallelujah!,Drama|Musical,1929
10764,42900,Cul-de-sac,Comedy|Crime|Drama|Thriller,1966
10765,42935,Riding Alone for Thousands of Miles (Qian li zou dan qi),Drama,2005
10766,42938,Confidentially Yours (Vivement dimanche!),Comedy|Crime|Mystery|Thriller,1983
10767,42943,Revolution,Adventure|Drama|War,1985
10768,42946,Project A ('A' gai waak),Action|Comedy,1983
10769,42952,"Woman's Face, A",Drama|Thriller,1941
10770,42956,Sword of Gideon,Action|Drama|Thriller,1986
10771,42958,Little Manhattan,Children|Comedy|Romance,2005
10772,42973,Crocodile (Ag-o),Drama,1996
10773,42984,"Lower Depths, The (Les bas-fonds)",Crime|Drama|Romance,1936
10774,42987,Fingersmith,Crime|Drama|Romance,2005
10775,43007,Vinci,Comedy|Crime,2004
10776,43009,"Ordeal, The (Calvaire)",Drama|Horror,2004
10777,43011,"Dunwich Horror, The",Horror,1970
10778,43014,"Quatermass Xperiment, The",Horror|Mystery|Sci-Fi|Thriller,1955
10779,43022,Hellraiser: Hellseeker,Horror,2002
10780,43039,Inside Daisy Clover,Drama,1965
10781,43081,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu),Action|Horror|Sci-Fi,1967
10782,43177,Over the Edge,Crime|Drama,1979
10783,43244,Roads to Koktebel (Koktebel),Drama|Romance,2003
10784,43248,Swamp Women,Adventure|Crime|Horror,1956
10785,43260,8MM 2,Drama|Mystery|Thriller,2005
10786,43267,On Probation (Tiempo de Valientes),Action|Comedy,2005
10787,43269,Bombón: El Perro (El perro),Comedy|Drama,2004
10788,43289,"Bird People in China, The (Chûgoku no chôjin)",Adventure|Comedy|Drama|Fantasy,1998
10789,43292,Thoughtcrimes,Action|Crime|Drama,2003
10790,43333,Water,Drama|Romance,2005
10791,43351,"Temptations, The",Drama|Musical,1998
10792,43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage),Drama|War,2005
10793,43383,"Big House, The",Drama|Thriller,1930
10794,43389,Numbskull Emptybrook in the Army (Uuno Turhapuro armeijan leivissä),Comedy,1984
10795,43391,Matti: Hell Is for Heroes (Matti),Comedy|Drama,2006
10796,43396,"World's Fastest Indian, The",Drama,2005
10797,43415,As Tears Go By (Wong gok ka moon),Crime|Drama,1988
10798,43419,Bandidas,Action|Comedy|Crime|Western,2006
10799,43444,Made in Britain,Crime|Drama,1982
10800,43460,Tristram Shandy: A Cock and Bull Story,Comedy|Drama,2005
10801,43482,"Bitter Tea of General Yen, The",Drama|Romance|War,1933
10802,43497,Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi),Drama|Romance,1972
10803,43518,Charlie: The Life and Art of Charles Chaplin,Documentary,2003
10804,43528,Wilby Wonderful,Drama,2004
10805,43538,Rampo (a.k.a. The Mystery of Rampo),Drama|Mystery,1994
10806,43549,Helter Skelter,Action|Crime|Drama|Horror,2004
10807,43552,French Fried Vacation (Les Bronzés),Comedy,1978
10808,43556,Annapolis,Drama,2006
10809,43558,Big Momma's House 2,Action|Comedy|Crime,2006
10810,43560,Nanny McPhee,Children|Comedy|Fantasy,2005
10811,43567,Sweet November,Drama,1968
10812,43571,Double Dare,Documentary,2004
10813,43589,"Dark, The",Horror|Mystery|Thriller,2005
10814,43608,Panic in Year Zero!,Horror|Sci-Fi|Thriller,1962
10815,43624,Here Comes the Groom,Comedy|Musical|Romance,1951
10816,43626,Julie,Thriller,1956
10817,43628,Tea For Two,Comedy|Musical|Romance,1950
10818,43631,Green Dolphin Street,Adventure|Drama|Romance,1947
10819,43633,"Lt. Robin Crusoe, U.S.N.",Adventure|Comedy,1966
10820,43635,Bye Bye Birdie,Comedy|Musical,1963
10821,43652,"Comedians of Comedy, The",Comedy|Documentary,2005
10822,43675,"Honey Pot, The",Comedy|Crime,1967
10823,43677,"Tuskegee Airmen, The",Drama|War,1995
10824,43679,Final Destination 3,Horror|Mystery|Thriller,2006
10825,43682,I Could Go on Singing,Drama|Musical,1963
10826,43684,Something New,Comedy|Drama|Romance,2006
10827,43692,Free Money,Comedy|Crime,1998
10828,43699,"Wind, The",Drama|Western,1928
10829,43708,Block Party (a.k.a. Dave Chappelle's Block Party),Comedy|Documentary,2005
10830,43710,Madame Curie,Drama,1943
10831,43727,Orfeu,Crime|Drama|Romance,1999
10832,43744,Imagine Me & You,Comedy|Drama|Romance,2005
10833,43762,"Mississippi Mermaid (Sirène du Mississipi, La)",Crime|Drama|Romance,1969
10834,43801,Good Old Daze (Le péril jeune),Comedy|Drama,1994
10835,43803,Place Vendôme,Crime|Drama,1998
10836,43813,Broken Lance,Drama|Romance|Western,1954
10837,43822,"Four Horsemen of the Apocalypse, The",Drama|Romance|War,1921
10838,43828,Sabah,Comedy|Drama|Romance,2005
10839,43832,"Call of Cthulhu, The",Horror|Thriller,2005
10840,43836,"Pink Panther, The",Adventure|Comedy|Crime,2006
10841,43838,Troll,Comedy|Fantasy|Horror,1986
10842,43853,"Business, The",Action|Comedy|Crime|Drama|Thriller,2005
10843,43869,Curious George,Adventure|Animation|Children|Comedy,2006
10844,43871,Firewall,Crime|Drama|Thriller,2006
10845,43883,"Great McGinty, The",Comedy,1940
10846,43892,Le créateur,Comedy,1999
10847,43897,"White Diamond, The",Documentary,2004
10848,43899,Tony Takitani,Drama,2004
10849,43904,When a Stranger Calls,Horror|Thriller,2006
10850,43906,Tamara,Fantasy|Horror|Thriller,2005
10851,43908,London,Drama,2005
10852,43910,Neil Young: Heart of Gold,Documentary|Musical,2006
10853,43912,Freedomland,Crime|Drama,2006
10854,43914,Winter Passing,Drama,2005
10855,43917,Eight Below,Action|Adventure|Drama|Romance,2006
10856,43919,Date Movie,Comedy|Romance,2006
10857,43921,Running Scared,Action|Crime|Thriller,2006
10858,43923,Tyler Perry's Madea's Family Reunion,Comedy|Drama,2006
10859,43926,Doogal,Animation|Children,2006
10860,43928,Ultraviolet,Action|Fantasy|Sci-Fi|Thriller,2006
10861,43930,Just My Luck,Comedy|Romance,2006
10862,43932,Pulse,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2006
10863,43934,Deep Sea 3D,Documentary|IMAX,2006
10864,43936,16 Blocks,Crime|Thriller,2006
10865,43953,Agata and the Storm (Agata e la tempesta),Comedy|Drama|Romance,2004
10866,43967,Bongwater,Comedy|Romance,1997
10867,43971,Trauma,Horror|Mystery|Thriller,1993
10868,43983,Election (Hak se wui),Crime|Drama|Thriller,2005
10869,43987,Half Light,Romance|Thriller,2006
10870,43997,Twist of Faith,Documentary,2004
10871,44004,Failure to Launch,Comedy|Romance,2006
10872,44020,Ultimate Avengers,Action|Animation|Children|Sci-Fi,2006
10873,44022,Ice Age 2: The Meltdown,Adventure|Animation|Children|Comedy,2006
10874,44041,All Quiet on the Western Front,Action|Drama|War,1979
10875,44058,"Big White, The",Comedy|Crime|Drama,2005
10876,44073,Stromboli,Drama,1950
10877,44100,Cyrano de Bergerac,Drama|Romance,1950
10878,44115,Shinobi: Heart Under Blade,Action|Drama|Fantasy|Romance,2005
10879,44124,Every Man for Himself (Slow Motion) (Sauve qui peut (la vie)),Drama,1980
10880,44153,Chronos,Documentary|IMAX,1985
10881,44155,Five Children and It,Adventure|Children|Fantasy,2004
10882,44161,Free Zone,Drama|War,2005
10883,44168,"Naked Spur, The",Western,1953
10884,44187,"Prince & Me II: The Royal Wedding, The",Comedy|Romance,2006
10885,44189,Ask the Dust,Drama|Romance,2006
10886,44191,V for Vendetta,Action|Sci-Fi|Thriller|IMAX,2006
10887,44193,She's the Man,Comedy|Romance,2006
10888,44195,Thank You for Smoking,Comedy|Drama,2006
10889,44197,Find Me Guilty,Comedy|Crime|Drama,2006
10890,44199,Inside Man,Crime|Drama|Thriller,2006
10891,44204,Tsotsi,Crime|Drama,2005
